"","X","word"
"47557",47557,"id_72zrjbny"
"47558",47558,"id_72zrjbny"
"47559",47559,"id_72zrjbny"
"47560",47560,"id_72zrjbny"
"47561",47561,"id_72zrjbny"
"47562",47562,"id_72zrjbny"
"47563",47563,"id_72zrjbny"
"47564",47564,"id_72zrjbny"
"47565",47565,"id_72zrjbny"
"47566",47566,"id_72zrjbny"
"47567",47567,"id_72zrjbny"
"47568",47568,"id_72zrjbny"
"47569",47569,"id_72zrjbny"
"47570",47570,"id_72zrjbny"
"47571",47571,"id_72zrjbny"
"47572",47572,"id_72zrjbny"
"47573",47573,"id_72zrjbny"
"47574",47574,"id_72zrjbny"
"47575",47575,"id_72zrjbny"
"47576",47576,"id_72zrjbny"
"47577",47577,"id_72zrjbny"
"47578",47578,"id_72zrjbny"
"47579",47579,"id_72zrjbny"
"47580",47580,"id_72zrjbny"
"47581",47581,"id_72zrjbny"
"47582",47582,"id_72zrjbny"
"47583",47583,"id_72zrjbny"
"47584",47584,"id_72zrjbny"
"47585",47585,"id_72zrjbny"
"47586",47586,"id_72zrjbny"
"47587",47587,"id_72zrjbny"
"47588",47588,"id_72zrjbny"
"47589",47589,"id_72zrjbny"
"47590",47590,"id_72zrjbny"
"47591",47591,"id_72zrjbny"
"47592",47592,"id_72zrjbny"
"47593",47593,"id_72zrjbny"
"47594",47594,"id_72zrjbny"
"47595",47595,"id_72zrjbny"
"47596",47596,"id_72zrjbny"
"47597",47597,"id_72zrjbny"
"47598",47598,"id_72zrjbny"
"47599",47599,"id_72zrjbny"
"47600",47600,"id_72zrjbny"
"47601",47601,"id_72zrjbny"
"47602",47602,"id_72zrjbny"
"47603",47603,"id_72zrjbny"
"47604",47604,"id_72zrjbny"
"47605",47605,"id_72zrjbny"
"47606",47606,"id_72zrjbny"
"47607",47607,"id_72zrjbny"
"47608",47608,"id_72zrjbny"
"47609",47609,"id_72zrjbny"
"47610",47610,"id_72zrjbny"
"47611",47611,"id_72zrjbny"
"47612",47612,"id_72zrjbny"
"47613",47613,"id_72zrjbny"
"47614",47614,"id_72zrjbny"
"47615",47615,"id_72zrjbny"
"47616",47616,"id_72zrjbny"
"47617",47617,"id_72zrjbny"
"47618",47618,"id_72zrjbny"
"47619",47619,"id_72zrjbny"
"47620",47620,"id_72zrjbny"
"47621",47621,"id_72zrjbny"
"47622",47622,"id_72zrjbny"
"47623",47623,"id_72zrjbny"
"47624",47624,"id_72zrjbny"
"47625",47625,"id_72zrjbny"
"47626",47626,"id_72zrjbny"
"47627",47627,"id_72zrjbny"
"47628",47628,"id_72zrjbny"
"47629",47629,"id_72zrjbny"
"47630",47630,"id_72zrjbny"
"47631",47631,"id_72zrjbny"
"47632",47632,"id_72zrjbny"
"47633",47633,"id_72zrjbny"
"47634",47634,"id_72zrjbny"
"47635",47635,"id_72zrjbny"
"47636",47636,"id_72zrjbny"
"47637",47637,"id_72zrjbny"
"47638",47638,"id_72zrjbny"
"47639",47639,"id_72zrjbny"
"47640",47640,"id_72zrjbny"
"47641",47641,"id_72zrjbny"
"47642",47642,"id_72zrjbny"
"47643",47643,"id_72zrjbny"
"47644",47644,"id_72zrjbny"
"47645",47645,"id_72zrjbny"
"47646",47646,"id_72zrjbny"
"47647",47647,"id_72zrjbny"
"47648",47648,"id_72zrjbny"
"47649",47649,"id_72zrjbny"
"47650",47650,"id_72zrjbny"
"47651",47651,"id_72zrjbny"
"47652",47652,"id_72zrjbny"
"47653",47653,"id_72zrjbny"
"47654",47654,"id_72zrjbny"
"47655",47655,"id_72zrjbny"
"47656",47656,"id_72zrjbny"
"47657",47657,"id_72zrjbny"
"47658",47658,"id_72zrjbny"
"47659",47659,"id_72zrjbny"
"47660",47660,"id_72zrjbny"
"47661",47661,"id_72zrjbny"
"47662",47662,"id_72zrjbny"
"47663",47663,"id_72zrjbny"
"47664",47664,"id_72zrjbny"
"47665",47665,"id_72zrjbny"
"47666",47666,"id_72zrjbny"
"47667",47667,"id_72zrjbny"
"47668",47668,"id_72zrjbny"
"47669",47669,"id_72zrjbny"
"47670",47670,"id_72zrjbny"
"47671",47671,"id_72zrjbny"
"47672",47672,"id_72zrjbny"
"47673",47673,"id_72zrjbny"
"47674",47674,"id_72zrjbny"
"47675",47675,"id_72zrjbny"
"47676",47676,"id_72zrjbny"
"47677",47677,"id_72zrjbny"
"47678",47678,"id_72zrjbny"
"47679",47679,"id_72zrjbny"
"47680",47680,"id_72zrjbny"
"47681",47681,"id_72zrjbny"
"47682",47682,"id_72zrjbny"
"47683",47683,"id_72zrjbny"
"47684",47684,"id_72zrjbny"
"47685",47685,"id_72zrjbny"
"47686",47686,"id_72zrjbny"
"47687",47687,"id_72zrjbny"
"47688",47688,"id_72zrjbny"
"47689",47689,"id_72zrjbny"
"47690",47690,"id_72zrjbny"
"47691",47691,"id_72zrjbny"
"47692",47692,"id_72zrjbny"
"47693",47693,"id_72zrjbny"
"47694",47694,"id_72zrjbny"
"47695",47695,"id_72zrjbny"
"47696",47696,"id_72zrjbny"
"47697",47697,"id_72zrjbny"
"47698",47698,"id_72zrjbny"
"47699",47699,"id_72zrjbny"
"47700",47700,"id_72zrjbny"
"47701",47701,"id_jrce3rjc"
"47702",47702,"id_jrce3rjc"
"47703",47703,"id_wthzxpt3"
"47704",47704,"id_wthzxpt3"
"47705",47705,"id_jrce3rjc"
"47706",47706,"id_jrce3rjc"
"47707",47707,"id_wthzxpt3"
"47708",47708,"id_wthzxpt3"
"47709",47709,"id_awana5ar"
"47710",47710,"id_awana5ar"
"47711",47711,"id_jrce3rjc"
"47712",47712,"id_jrce3rjc"
"47713",47713,"id_wthzxpt3"
"47714",47714,"id_wthzxpt3"
"47715",47715,"id_jrce3rjc"
"47716",47716,"id_jrce3rjc"
"47717",47717,"id_wthzxpt3"
"47718",47718,"id_wthzxpt3"
"47719",47719,"id_awana5ar"
"47720",47720,"id_awana5ar"
"47721",47721,"id_jrce3rjc"
"47722",47722,"id_jrce3rjc"
"47723",47723,"id_wthzxpt3"
"47724",47724,"id_wthzxpt3"
"47725",47725,"id_jrce3rjc"
"47726",47726,"id_jrce3rjc"
"47727",47727,"id_wthzxpt3"
"47728",47728,"id_wthzxpt3"
"47729",47729,"id_awana5ar"
"47730",47730,"id_awana5ar"
"47731",47731,"id_jrce3rjc"
"47732",47732,"id_jrce3rjc"
"47733",47733,"id_wthzxpt3"
"47734",47734,"id_wthzxpt3"
"47735",47735,"id_jrce3rjc"
"47736",47736,"id_jrce3rjc"
"47737",47737,"id_wthzxpt3"
"47738",47738,"id_wthzxpt3"
"47739",47739,"id_awana5ar"
"47740",47740,"id_awana5ar"
"47741",47741,"id_jrce3rjc"
"47742",47742,"id_jrce3rjc"
"47743",47743,"id_wthzxpt3"
"47744",47744,"id_wthzxpt3"
"47745",47745,"id_jrce3rjc"
"47746",47746,"id_jrce3rjc"
"47747",47747,"id_wthzxpt3"
"47748",47748,"id_wthzxpt3"
"47749",47749,"id_awana5ar"
"47750",47750,"id_awana5ar"
"47751",47751,"id_jrce3rjc"
"47752",47752,"id_jrce3rjc"
"47753",47753,"id_wthzxpt3"
"47754",47754,"id_wthzxpt3"
"47755",47755,"id_jrce3rjc"
"47756",47756,"id_jrce3rjc"
"47757",47757,"id_wthzxpt3"
"47758",47758,"id_wthzxpt3"
"47759",47759,"id_awana5ar"
"47760",47760,"id_awana5ar"
"47761",47761,"id_jrce3rjc"
"47762",47762,"id_jrce3rjc"
"47763",47763,"id_wthzxpt3"
"47764",47764,"id_wthzxpt3"
"47765",47765,"id_jrce3rjc"
"47766",47766,"id_jrce3rjc"
"47767",47767,"id_wthzxpt3"
"47768",47768,"id_wthzxpt3"
"47769",47769,"id_awana5ar"
"47770",47770,"id_awana5ar"
"47771",47771,"id_jrce3rjc"
"47772",47772,"id_jrce3rjc"
"47773",47773,"id_wthzxpt3"
"47774",47774,"id_wthzxpt3"
"47775",47775,"id_jrce3rjc"
"47776",47776,"id_jrce3rjc"
"47777",47777,"id_wthzxpt3"
"47778",47778,"id_wthzxpt3"
"47779",47779,"id_awana5ar"
"47780",47780,"id_awana5ar"
"47781",47781,"id_jrce3rjc"
"47782",47782,"id_jrce3rjc"
"47783",47783,"id_wthzxpt3"
"47784",47784,"id_wthzxpt3"
"47785",47785,"id_jrce3rjc"
"47786",47786,"id_jrce3rjc"
"47787",47787,"id_wthzxpt3"
"47788",47788,"id_wthzxpt3"
"47789",47789,"id_awana5ar"
"47790",47790,"id_awana5ar"
"47791",47791,"id_jrce3rjc"
"47792",47792,"id_jrce3rjc"
"47793",47793,"id_wthzxpt3"
"47794",47794,"id_wthzxpt3"
"47795",47795,"id_jrce3rjc"
"47796",47796,"id_jrce3rjc"
"47797",47797,"id_wthzxpt3"
"47798",47798,"id_wthzxpt3"
"47799",47799,"id_awana5ar"
"47800",47800,"id_awana5ar"
"47801",47801,"id_jrce3rjc"
"47802",47802,"id_jrce3rjc"
"47803",47803,"id_wthzxpt3"
"47804",47804,"id_wthzxpt3"
"47805",47805,"id_jrce3rjc"
"47806",47806,"id_jrce3rjc"
"47807",47807,"id_wthzxpt3"
"47808",47808,"id_wthzxpt3"
"47809",47809,"id_awana5ar"
"47810",47810,"id_awana5ar"
"47811",47811,"id_jrce3rjc"
"47812",47812,"id_jrce3rjc"
"47813",47813,"id_wthzxpt3"
"47814",47814,"id_wthzxpt3"
"47815",47815,"id_jrce3rjc"
"47816",47816,"id_jrce3rjc"
"47817",47817,"id_wthzxpt3"
"47818",47818,"id_wthzxpt3"
"47819",47819,"id_awana5ar"
"47820",47820,"id_awana5ar"
"47821",47821,"id_jrce3rjc"
"47822",47822,"id_jrce3rjc"
"47823",47823,"id_wthzxpt3"
"47824",47824,"id_wthzxpt3"
"47825",47825,"id_jrce3rjc"
"47826",47826,"id_jrce3rjc"
"47827",47827,"id_wthzxpt3"
"47828",47828,"id_wthzxpt3"
"47829",47829,"id_awana5ar"
"47830",47830,"id_awana5ar"
"47831",47831,"id_jrce3rjc"
"47832",47832,"id_jrce3rjc"
"47833",47833,"id_wthzxpt3"
"47834",47834,"id_wthzxpt3"
"47835",47835,"id_jrce3rjc"
"47836",47836,"id_jrce3rjc"
"47837",47837,"id_wthzxpt3"
"47838",47838,"id_wthzxpt3"
"47839",47839,"id_awana5ar"
"47840",47840,"id_awana5ar"
"47841",47841,"id_jrce3rjc"
"47842",47842,"id_jrce3rjc"
"47843",47843,"id_wthzxpt3"
"47844",47844,"id_wthzxpt3"
"47845",47845,"id_jrce3rjc"
"47846",47846,"id_jrce3rjc"
"47847",47847,"id_wthzxpt3"
"47848",47848,"id_wthzxpt3"
"47849",47849,"id_awana5ar"
"47850",47850,"id_awana5ar"
"47851",47851,"id_jrce3rjc"
"47852",47852,"id_jrce3rjc"
"47853",47853,"id_wthzxpt3"
"47854",47854,"id_wthzxpt3"
"47855",47855,"id_jrce3rjc"
"47856",47856,"id_jrce3rjc"
"47857",47857,"id_wthzxpt3"
"47858",47858,"id_wthzxpt3"
"47859",47859,"id_awana5ar"
"47860",47860,"id_awana5ar"
"47861",47861,"id_jrce3rjc"
"47862",47862,"id_jrce3rjc"
"47863",47863,"id_wthzxpt3"
"47864",47864,"id_wthzxpt3"
"47865",47865,"id_jrce3rjc"
"47866",47866,"id_jrce3rjc"
"47867",47867,"id_wthzxpt3"
"47868",47868,"id_wthzxpt3"
"47869",47869,"id_awana5ar"
"47870",47870,"id_awana5ar"
"47871",47871,"id_jrce3rjc"
"47872",47872,"id_jrce3rjc"
"47873",47873,"id_wthzxpt3"
"47874",47874,"id_wthzxpt3"
"47875",47875,"id_jrce3rjc"
"47876",47876,"id_jrce3rjc"
"47877",47877,"id_wthzxpt3"
"47878",47878,"id_wthzxpt3"
"47879",47879,"id_awana5ar"
"47880",47880,"id_awana5ar"
"47881",47881,"id_jrce3rjc"
"47882",47882,"id_jrce3rjc"
"47883",47883,"id_wthzxpt3"
"47884",47884,"id_wthzxpt3"
"47885",47885,"id_jrce3rjc"
"47886",47886,"id_jrce3rjc"
"47887",47887,"id_wthzxpt3"
"47888",47888,"id_wthzxpt3"
"47889",47889,"id_awana5ar"
"47890",47890,"id_awana5ar"
"47891",47891,"id_jrce3rjc"
"47892",47892,"id_jrce3rjc"
"47893",47893,"id_wthzxpt3"
"47894",47894,"id_wthzxpt3"
"47895",47895,"id_jrce3rjc"
"47896",47896,"id_jrce3rjc"
"47897",47897,"id_wthzxpt3"
"47898",47898,"id_wthzxpt3"
"47899",47899,"id_awana5ar"
"47900",47900,"id_awana5ar"
"47901",47901,"id_jrce3rjc"
"47902",47902,"id_jrce3rjc"
"47903",47903,"id_wthzxpt3"
"47904",47904,"id_wthzxpt3"
"47905",47905,"id_jrce3rjc"
"47906",47906,"id_jrce3rjc"
"47907",47907,"id_wthzxpt3"
"47908",47908,"id_wthzxpt3"
"47909",47909,"id_awana5ar"
"47910",47910,"id_awana5ar"
"47911",47911,"id_jrce3rjc"
"47912",47912,"id_jrce3rjc"
"47913",47913,"id_wthzxpt3"
"47914",47914,"id_wthzxpt3"
"47915",47915,"id_jrce3rjc"
"47916",47916,"id_jrce3rjc"
"47917",47917,"id_wthzxpt3"
"47918",47918,"id_wthzxpt3"
"47919",47919,"id_awana5ar"
"47920",47920,"id_awana5ar"
"47921",47921,"id_jrce3rjc"
"47922",47922,"id_jrce3rjc"
"47923",47923,"id_wthzxpt3"
"47924",47924,"id_wthzxpt3"
"47925",47925,"id_jrce3rjc"
"47926",47926,"id_jrce3rjc"
"47927",47927,"id_wthzxpt3"
"47928",47928,"id_wthzxpt3"
"47929",47929,"id_awana5ar"
"47930",47930,"id_awana5ar"
"47931",47931,"id_jrce3rjc"
"47932",47932,"id_jrce3rjc"
"47933",47933,"id_wthzxpt3"
"47934",47934,"id_wthzxpt3"
"47935",47935,"id_jrce3rjc"
"47936",47936,"id_jrce3rjc"
"47937",47937,"id_wthzxpt3"
"47938",47938,"id_wthzxpt3"
"47939",47939,"id_awana5ar"
"47940",47940,"id_awana5ar"
"47941",47941,"id_jrce3rjc"
"47942",47942,"id_jrce3rjc"
"47943",47943,"id_wthzxpt3"
"47944",47944,"id_wthzxpt3"
"47945",47945,"id_jrce3rjc"
"47946",47946,"id_jrce3rjc"
"47947",47947,"id_wthzxpt3"
"47948",47948,"id_wthzxpt3"
"47949",47949,"id_awana5ar"
"47950",47950,"id_awana5ar"
"47951",47951,"id_jrce3rjc"
"47952",47952,"id_jrce3rjc"
"47953",47953,"id_wthzxpt3"
"47954",47954,"id_wthzxpt3"
"47955",47955,"id_jrce3rjc"
"47956",47956,"id_jrce3rjc"
"47957",47957,"id_wthzxpt3"
"47958",47958,"id_wthzxpt3"
"47959",47959,"id_awana5ar"
"47960",47960,"id_awana5ar"
"47961",47961,"id_jrce3rjc"
"47962",47962,"id_jrce3rjc"
"47963",47963,"id_wthzxpt3"
"47964",47964,"id_wthzxpt3"
"47965",47965,"id_jrce3rjc"
"47966",47966,"id_jrce3rjc"
"47967",47967,"id_wthzxpt3"
"47968",47968,"id_wthzxpt3"
"47969",47969,"id_awana5ar"
"47970",47970,"id_awana5ar"
"47971",47971,"id_jrce3rjc"
"47972",47972,"id_jrce3rjc"
"47973",47973,"id_wthzxpt3"
"47974",47974,"id_wthzxpt3"
"47975",47975,"id_jrce3rjc"
"47976",47976,"id_jrce3rjc"
"47977",47977,"id_wthzxpt3"
"47978",47978,"id_wthzxpt3"
"47979",47979,"id_awana5ar"
"47980",47980,"id_awana5ar"
"47981",47981,"id_jrce3rjc"
"47982",47982,"id_jrce3rjc"
"47983",47983,"id_wthzxpt3"
"47984",47984,"id_wthzxpt3"
"47985",47985,"id_jrce3rjc"
"47986",47986,"id_jrce3rjc"
"47987",47987,"id_wthzxpt3"
"47988",47988,"id_wthzxpt3"
"47989",47989,"id_awana5ar"
"47990",47990,"id_awana5ar"
"47991",47991,"id_jrce3rjc"
"47992",47992,"id_jrce3rjc"
"47993",47993,"id_wthzxpt3"
"47994",47994,"id_wthzxpt3"
"47995",47995,"id_jrce3rjc"
"47996",47996,"id_jrce3rjc"
"47997",47997,"id_wthzxpt3"
"47998",47998,"id_wthzxpt3"
"47999",47999,"id_awana5ar"
"48000",48000,"id_awana5ar"
"48001",48001,"id_jrce3rjc"
"48002",48002,"id_jrce3rjc"
"48003",48003,"id_wthzxpt3"
"48004",48004,"id_wthzxpt3"
"48005",48005,"id_jrce3rjc"
"48006",48006,"id_jrce3rjc"
"48007",48007,"id_wthzxpt3"
"48008",48008,"id_wthzxpt3"
"48009",48009,"id_awana5ar"
"48010",48010,"id_awana5ar"
"48011",48011,"id_jrce3rjc"
"48012",48012,"id_jrce3rjc"
"48013",48013,"id_wthzxpt3"
"48014",48014,"id_wthzxpt3"
"48015",48015,"id_jrce3rjc"
"48016",48016,"id_jrce3rjc"
"48017",48017,"id_wthzxpt3"
"48018",48018,"id_wthzxpt3"
"48019",48019,"id_awana5ar"
"48020",48020,"id_awana5ar"
"48021",48021,"id_jrce3rjc"
"48022",48022,"id_jrce3rjc"
"48023",48023,"id_wthzxpt3"
"48024",48024,"id_wthzxpt3"
"48025",48025,"id_jrce3rjc"
"48026",48026,"id_jrce3rjc"
"48027",48027,"id_wthzxpt3"
"48028",48028,"id_wthzxpt3"
"48029",48029,"id_awana5ar"
"48030",48030,"id_awana5ar"
"48031",48031,"id_jrce3rjc"
"48032",48032,"id_jrce3rjc"
"48033",48033,"id_wthzxpt3"
"48034",48034,"id_wthzxpt3"
"48035",48035,"id_jrce3rjc"
"48036",48036,"id_jrce3rjc"
"48037",48037,"id_wthzxpt3"
"48038",48038,"id_wthzxpt3"
"48039",48039,"id_awana5ar"
"48040",48040,"id_awana5ar"
"48041",48041,"id_jrce3rjc"
"48042",48042,"id_jrce3rjc"
"48043",48043,"id_wthzxpt3"
"48044",48044,"id_wthzxpt3"
"48045",48045,"id_jrce3rjc"
"48046",48046,"id_jrce3rjc"
"48047",48047,"id_wthzxpt3"
"48048",48048,"id_wthzxpt3"
"48049",48049,"id_awana5ar"
"48050",48050,"id_awana5ar"
"48051",48051,"id_jrce3rjc"
"48052",48052,"id_jrce3rjc"
"48053",48053,"id_wthzxpt3"
"48054",48054,"id_wthzxpt3"
"48055",48055,"id_jrce3rjc"
"48056",48056,"id_jrce3rjc"
"48057",48057,"id_wthzxpt3"
"48058",48058,"id_wthzxpt3"
"48059",48059,"id_awana5ar"
"48060",48060,"id_awana5ar"
"48061",48061,"id_jrce3rjc"
"48062",48062,"id_jrce3rjc"
"48063",48063,"id_wthzxpt3"
"48064",48064,"id_wthzxpt3"
"48065",48065,"id_jrce3rjc"
"48066",48066,"id_jrce3rjc"
"48067",48067,"id_wthzxpt3"
"48068",48068,"id_wthzxpt3"
"48069",48069,"id_awana5ar"
"48070",48070,"id_awana5ar"
"48071",48071,"id_jrce3rjc"
"48072",48072,"id_jrce3rjc"
"48073",48073,"id_wthzxpt3"
"48074",48074,"id_wthzxpt3"
"48075",48075,"id_jrce3rjc"
"48076",48076,"id_jrce3rjc"
"48077",48077,"id_wthzxpt3"
"48078",48078,"id_wthzxpt3"
"48079",48079,"id_awana5ar"
"48080",48080,"id_awana5ar"
"48081",48081,"id_jrce3rjc"
"48082",48082,"id_jrce3rjc"
"48083",48083,"id_wthzxpt3"
"48084",48084,"id_wthzxpt3"
"48085",48085,"id_jrce3rjc"
"48086",48086,"id_jrce3rjc"
"48087",48087,"id_wthzxpt3"
"48088",48088,"id_wthzxpt3"
"48089",48089,"id_awana5ar"
"48090",48090,"id_awana5ar"
"48091",48091,"id_jrce3rjc"
"48092",48092,"id_jrce3rjc"
"48093",48093,"id_wthzxpt3"
"48094",48094,"id_wthzxpt3"
"48095",48095,"id_jrce3rjc"
"48096",48096,"id_jrce3rjc"
"48097",48097,"id_wthzxpt3"
"48098",48098,"id_wthzxpt3"
"48099",48099,"id_awana5ar"
"48100",48100,"id_awana5ar"
"48101",48101,"id_jrce3rjc"
"48102",48102,"id_jrce3rjc"
"48103",48103,"id_wthzxpt3"
"48104",48104,"id_wthzxpt3"
"48105",48105,"id_jrce3rjc"
"48106",48106,"id_jrce3rjc"
"48107",48107,"id_wthzxpt3"
"48108",48108,"id_wthzxpt3"
"48109",48109,"id_awana5ar"
"48110",48110,"id_awana5ar"
"48111",48111,"id_jrce3rjc"
"48112",48112,"id_jrce3rjc"
"48113",48113,"id_wthzxpt3"
"48114",48114,"id_wthzxpt3"
"48115",48115,"id_jrce3rjc"
"48116",48116,"id_jrce3rjc"
"48117",48117,"id_wthzxpt3"
"48118",48118,"id_wthzxpt3"
"48119",48119,"id_awana5ar"
"48120",48120,"id_awana5ar"
"48121",48121,"id_jrce3rjc"
"48122",48122,"id_jrce3rjc"
"48123",48123,"id_wthzxpt3"
"48124",48124,"id_wthzxpt3"
"48125",48125,"id_jrce3rjc"
"48126",48126,"id_jrce3rjc"
"48127",48127,"id_wthzxpt3"
"48128",48128,"id_wthzxpt3"
"48129",48129,"id_awana5ar"
"48130",48130,"id_awana5ar"
"48131",48131,"id_jrce3rjc"
"48132",48132,"id_jrce3rjc"
"48133",48133,"id_wthzxpt3"
"48134",48134,"id_wthzxpt3"
"48135",48135,"id_jrce3rjc"
"48136",48136,"id_jrce3rjc"
"48137",48137,"id_wthzxpt3"
"48138",48138,"id_wthzxpt3"
"48139",48139,"id_awana5ar"
"48140",48140,"id_awana5ar"
"48141",48141,"id_jrce3rjc"
"48142",48142,"id_jrce3rjc"
"48143",48143,"id_wthzxpt3"
"48144",48144,"id_wthzxpt3"
"48145",48145,"id_jrce3rjc"
"48146",48146,"id_jrce3rjc"
"48147",48147,"id_wthzxpt3"
"48148",48148,"id_wthzxpt3"
"48149",48149,"id_awana5ar"
"48150",48150,"id_awana5ar"
"48151",48151,"id_jrce3rjc"
"48152",48152,"id_jrce3rjc"
"48153",48153,"id_wthzxpt3"
"48154",48154,"id_wthzxpt3"
"48155",48155,"id_jrce3rjc"
"48156",48156,"id_jrce3rjc"
"48157",48157,"id_wthzxpt3"
"48158",48158,"id_wthzxpt3"
"48159",48159,"id_awana5ar"
"48160",48160,"id_awana5ar"
"48161",48161,"id_jrce3rjc"
"48162",48162,"id_jrce3rjc"
"48163",48163,"id_wthzxpt3"
"48164",48164,"id_wthzxpt3"
"48165",48165,"id_jrce3rjc"
"48166",48166,"id_jrce3rjc"
"48167",48167,"id_wthzxpt3"
"48168",48168,"id_wthzxpt3"
"48169",48169,"id_awana5ar"
"48170",48170,"id_awana5ar"
"48171",48171,"id_jrce3rjc"
"48172",48172,"id_jrce3rjc"
"48173",48173,"id_wthzxpt3"
"48174",48174,"id_wthzxpt3"
"48175",48175,"id_jrce3rjc"
"48176",48176,"id_jrce3rjc"
"48177",48177,"id_wthzxpt3"
"48178",48178,"id_wthzxpt3"
"48179",48179,"id_awana5ar"
"48180",48180,"id_awana5ar"
"48181",48181,"id_jrce3rjc"
"48182",48182,"id_jrce3rjc"
"48183",48183,"id_wthzxpt3"
"48184",48184,"id_wthzxpt3"
"48185",48185,"id_jrce3rjc"
"48186",48186,"id_jrce3rjc"
"48187",48187,"id_wthzxpt3"
"48188",48188,"id_wthzxpt3"
"48189",48189,"id_awana5ar"
"48190",48190,"id_awana5ar"
"48191",48191,"id_jrce3rjc"
"48192",48192,"id_jrce3rjc"
"48193",48193,"id_wthzxpt3"
"48194",48194,"id_wthzxpt3"
"48195",48195,"id_jrce3rjc"
"48196",48196,"id_jrce3rjc"
"48197",48197,"id_wthzxpt3"
"48198",48198,"id_wthzxpt3"
"48199",48199,"id_awana5ar"
"48200",48200,"id_awana5ar"
"48201",48201,"id_jrce3rjc"
"48202",48202,"id_jrce3rjc"
"48203",48203,"id_wthzxpt3"
"48204",48204,"id_wthzxpt3"
"48205",48205,"id_jrce3rjc"
"48206",48206,"id_jrce3rjc"
"48207",48207,"id_wthzxpt3"
"48208",48208,"id_wthzxpt3"
"48209",48209,"id_awana5ar"
"48210",48210,"id_awana5ar"
"48211",48211,"id_jrce3rjc"
"48212",48212,"id_jrce3rjc"
"48213",48213,"id_wthzxpt3"
"48214",48214,"id_wthzxpt3"
"48215",48215,"id_jrce3rjc"
"48216",48216,"id_xpmhzcnx"
"48217",48217,"id_xpmhzcnx"
"48218",48218,"id_ja3jj4gf"
"48219",48219,"id_ja3jj4gf"
"48220",48220,"id_dzz4lzc5"
"48221",48221,"id_dzz4lzc5"
"48222",48222,"id_psenz6la"
"48223",48223,"id_psenz6la"
"48224",48224,"id_f1gc2sbd"
"48225",48225,"id_f1gc2sbd"
"48226",48226,"id_zly1zpqp"
"48227",48227,"id_zly1zpqp"
"48228",48228,"id_ti9ktllu"
"48229",48229,"id_ti9ktllu"
"48230",48230,"id_f6veqtsx"
"48231",48231,"id_f6veqtsx"
"48232",48232,"id_zly1zpqp"
"48233",48233,"id_zly1zpqp"
"48234",48234,"id_atbc8hdm"
"48235",48235,"id_atbc8hdm"
"48236",48236,"id_hiws2mlr"
"48237",48237,"id_hiws2mlr"
"48238",48238,"id_ti9ktllu"
"48239",48239,"id_ti9ktllu"
"48240",48240,"id_f1gc2sbd"
"48241",48241,"id_f1gc2sbd"
"48242",48242,"id_lmfzdnoy"
"48243",48243,"id_lmfzdnoy"
"48244",48244,"id_atbc8hdm"
"48245",48245,"id_atbc8hdm"
"48246",48246,"id_0q7z2x3f"
"48247",48247,"id_0q7z2x3f"
"48248",48248,"id_utys0mdm"
"48249",48249,"id_utys0mdm"
"48250",48250,"id_66ieip8w"
"48251",48251,"id_66ieip8w"
"48252",48252,"id_qexfpkfv"
"48253",48253,"id_qexfpkfv"
"48254",48254,"id_puqi1vhn"
"48255",48255,"id_puqi1vhn"
"48256",48256,"id_9hgkfbrg"
"48257",48257,"id_9hgkfbrg"
"48258",48258,"id_2jqfyefu"
"48259",48259,"id_2jqfyefu"
"48260",48260,"id_ja3jj4gf"
"48261",48261,"id_ja3jj4gf"
"48262",48262,"id_hjlk4ygj"
"48263",48263,"id_hjlk4ygj"
"48264",48264,"id_0hm9lhiz"
"48265",48265,"id_0hm9lhiz"
"48266",48266,"id_xpmhzcnx"
"48267",48267,"id_xpmhzcnx"
"48268",48268,"id_ja3jj4gf"
"48269",48269,"id_ja3jj4gf"
"48270",48270,"id_dzz4lzc5"
"48271",48271,"id_dzz4lzc5"
"48272",48272,"id_psenz6la"
"48273",48273,"id_psenz6la"
"48274",48274,"id_f1gc2sbd"
"48275",48275,"id_f1gc2sbd"
"48276",48276,"id_zly1zpqp"
"48277",48277,"id_zly1zpqp"
"48278",48278,"id_ti9ktllu"
"48279",48279,"id_ti9ktllu"
"48280",48280,"id_f6veqtsx"
"48281",48281,"id_f6veqtsx"
"48282",48282,"id_zly1zpqp"
"48283",48283,"id_zly1zpqp"
"48284",48284,"id_atbc8hdm"
"48285",48285,"id_atbc8hdm"
"48286",48286,"id_hiws2mlr"
"48287",48287,"id_hiws2mlr"
"48288",48288,"id_ti9ktllu"
"48289",48289,"id_ti9ktllu"
"48290",48290,"id_f1gc2sbd"
"48291",48291,"id_f1gc2sbd"
"48292",48292,"id_lmfzdnoy"
"48293",48293,"id_lmfzdnoy"
"48294",48294,"id_atbc8hdm"
"48295",48295,"id_atbc8hdm"
"48296",48296,"id_0q7z2x3f"
"48297",48297,"id_0q7z2x3f"
"48298",48298,"id_utys0mdm"
"48299",48299,"id_utys0mdm"
"48300",48300,"id_66ieip8w"
"48301",48301,"id_66ieip8w"
"48302",48302,"id_qexfpkfv"
"48303",48303,"id_qexfpkfv"
"48304",48304,"id_puqi1vhn"
"48305",48305,"id_puqi1vhn"
"48306",48306,"id_9hgkfbrg"
"48307",48307,"id_9hgkfbrg"
"48308",48308,"id_2jqfyefu"
"48309",48309,"id_2jqfyefu"
